employee_id,full_name,job_title,department,business_unit,gender,ethnicity,age,hire_date,annual_salary,bonus_%,country,city,exit_date,latitude,longitude
E02661,Maya Chan,Controls Engineer,Engineering,Speciality Products,Female,Asian,37,2/13/2013,"$124,827 ",0.0,China,Beijing,,39.9384171,116.0678242
E02665,Bella Butler,Senior Manager,Finance,Manufacturing,Female,Black,33,10/25/2019,"$131,652 ",0.11,United States,Seattle,,47.606209,-122.332069
E02678,Nicholas Rivera,Director,Engineering,Corporate,Male,Latino,45,4/13/2007,"$189,680 ",0.23,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E02681,Caroline Owens,Director,IT,Speciality Products,Female,Caucasian,26,7/26/2021,"$151,108 ",0.22,United States,Phoenix,,33.6049778,-112.4546902
E02684,Aaron Maldonado,Analyst II,Finance,Manufacturing,Male,Latino,39,9/17/2008,"$62,861 ",0.0,United States,Seattle,,47.606209,-122.332069
E02687,Caroline Nelson,System Administrator,Finance,Corporate,Female,Caucasian,36,1/11/2014,"$202,323 ",0.39,United States,Chicago,,41.8336152,-87.8967698
E02693,Grace Campos,Director,Engineering,Research & Development,Female,Latino,37,3/21/2008,"$156,277 ",0.22,Brazil,Manaus,,-3.0446589,-60.0495051
E02696,Ryan Lu,Development Engineer,Engineering,Speciality Products,Male,Asian,25,7/8/2021,"$67,275 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E02703,Austin Vang,Manager,Marketing,Speciality Products,Male,Asian,49,5/20/2018,"$119,397 ",0.09,China,Beijing,3/14/2019,39.9384171,116.0678242
E02706,Nevaeh Kang,Automation Engineer,Engineering,Research & Development,Female,Asian,46,1/10/2021,"$86,538 ",0.0,China,Chengdu,,30.6584246,103.9107386
E02706,Lucy Figueroa,Senior Manager,Finance,Research & Development,Female,Latino,45,1/10/2016,"$149,761 ",0.12,United States,Columbus,,39.9828348,-83.1556352
E02710,Silas Huang,Engineering Manager,Engineering,Research & Development,Male,Asian,57,1/9/1992,"$111,299 ",0.12,United States,Miami,,25.7823843,-80.3118592
E02716,Dominic Dinh,Senior Manager,Marketing,Speciality Products,Male,Asian,45,4/11/2005,"$128,468 ",0.11,United States,Chicago,,41.8336152,-87.8967698
E02720,Jaxon Fong,Senior Analyst,Sales,Speciality Products,Male,Asian,59,3/13/1997,"$83,685 ",0.0,China,Beijing,,39.9384171,116.0678242
E02728,Thomas Chang,Senior Analyst,Accounting,Research & Development,Male,Asian,34,7/26/2011,"$97,231 ",0.0,China,Beijing,,39.9384171,116.0678242
E02730,Axel Soto,Quality Engineer,Engineering,Corporate,Male,Latino,46,4/22/2005,"$96,639 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E02732,Alice Tran,Analyst,Marketing,Corporate,Female,Asian,39,7/29/2014,"$40,897 ",0.0,United States,Seattle,,47.606209,-122.332069
E02744,Dylan Padilla,HRIS Analyst,Human Resources,Manufacturing,Male,Latino,31,12/9/2015,"$73,854 ",0.0,United States,Seattle,,47.606209,-122.332069
E02747,Kinsley Acosta,System Administrator,IT,Speciality Products,Female,Latino,32,7/22/2020,"$192,749 ",0.31,United States,Chicago,,41.8336152,-87.8967698
E02748,Genesis Zhu,Director,Finance,Speciality Products,Female,Asian,34,7/20/2020,"$184,960 ",0.18,United States,Seattle,,47.606209,-122.332069
E02761,Luca Duong,Manager,Human Resources,Research & Development,Male,Asian,48,6/30/2004,"$120,660 ",0.07,China,Chengdu,,30.6584246,103.9107386
E02769,Eliza Adams,Account Representative,Sales,Manufacturing,Female,Caucasian,26,11/21/2021,"$63,137 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E02769,Riley Marquez,Senior Manager,Finance,Research & Development,Female,Latino,39,10/18/2019,"$122,829 ",0.11,United States,Chicago,,41.8336152,-87.8967698
E02770,Liliana Do,Service Desk Analyst,IT,Manufacturing,Female,Asian,30,3/29/2019,"$86,774 ",0.0,China,Chengdu,,30.6584246,103.9107386
E02770,James Huang,Manager,Human Resources,Speciality Products,Male,Asian,54,3/11/1997,"$128,136 ",0.05,China,Beijing,,39.9384171,116.0678242
E02781,Athena Vu,Director,Accounting,Manufacturing,Female,Asian,63,3/6/2007,"$193,044 ",0.15,United States,Miami,,25.7823843,-80.3118592
E02783,Levi Mendez,System Administrator,Sales,Research & Development,Male,Latino,39,8/23/2011,"$249,506 ",0.3,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E02791,Aubrey Romero,Director,Sales,Corporate,Female,Latino,49,4/2/1998,"$160,832 ",0.3,United States,Phoenix,,33.6049778,-112.4546902
E02798,Charles Henderson,Systems Analyst,IT,Speciality Products,Male,Caucasian,48,2/11/2002,"$43,080 ",0.0,United States,Austin,,30.3076576,-97.9205502
E02800,Eva Estrada,Senior Manager,Sales,Speciality Products,Female,Latino,45,7/24/2018,"$148,991 ",0.12,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E02801,Santiago f Brooks,Senior Manager,Sales,Corporate,Male,Black,51,9/1/2000,"$157,487 ",0.12,United States,Phoenix,,33.6049778,-112.4546902
E02802,Matthew Chau,Senior Business Partner,Human Resources,Research & Development,Male,Asian,53,11/16/2002,"$95,998 ",0.0,United States,Seattle,,47.606209,-122.332069
E02803,Eli Soto,Analyst,Marketing,Speciality Products,Male,Latino,38,5/2/2016,"$50,784 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E02810,Layla Torres,Senior Manager,Finance,Manufacturing,Female,Latino,37,2/24/2013,"$157,474 ",0.11,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E02813,Kai Chow,Engineering Manager,Engineering,Corporate,Male,Asian,45,4/12/2001,"$95,743 ",0.15,United States,Austin,1/15/2010,30.3076576,-97.9205502
E02818,Aaron Garza,Director,Sales,Research & Development,Male,Latino,39,12/27/2013,"$165,756 ",0.28,United States,Columbus,6/9/2020,39.9828348,-83.1556352
E02825,Wyatt Li,System Administrator,Engineering,Manufacturing,Male,Asian,63,6/3/2013,"$254,289 ",0.39,United States,Chicago,,41.8336152,-87.8967698
E02832,Penelope Jordan,Computer Systems Manager,IT,Manufacturing,Female,Caucasian,26,9/27/2019,"$84,913 ",0.07,United States,Chicago,,41.8336152,-87.8967698
E02833,Adrian Fernandez,Systems Analyst,IT,Research & Development,Male,Latino,45,8/23/2001,"$54,994 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E02838,Julia Pham,Engineering Manager,Engineering,Speciality Products,Female,Asian,65,3/16/2006,"$83,756 ",0.14,China,Shanghai,,31.2239286,121.147112
E02843,Lily Pena,Manager,Human Resources,Speciality Products,Female,Latino,55,2/24/2010,"$102,839 ",0.05,United States,Miami,,25.7823843,-80.3118592
E02844,Charles Diaz,Senior Manager,Sales,Corporate,Male,Latino,55,11/16/2013,"$124,129 ",0.15,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E02846,Julia Mai,Manager,Marketing,Manufacturing,Female,Asian,50,3/11/2012,"$108,134 ",0.1,China,Shanghai,,31.2239286,121.147112
E02848,Liam Anderson,System Administrator,IT,Research & Development,Male,Asian,55,11/9/2016,"$87,851 ",0.0,China,Chongqing,,29.5548108,106.3837459
E02848,Emma Brooks,Senior Account Representative,Sales,Research & Development,Female,Caucasian,30,12/18/2016,"$89,458 ",0.0,United States,Austin,,30.3076576,-97.9205502
E02850,Evelyn Dinh,Director,Sales,Research & Development,Female,Asian,41,8/10/2018,"$171,173 ",0.21,United States,Columbus,,39.9828348,-83.1556352
E02855,Piper Cheng,Enterprise Architect,IT,Manufacturing,Female,Asian,62,3/15/2009,"$82,839 ",0.0,United States,Miami,,25.7823843,-80.3118592
E02856,Amelia Kaur,Operations Engineer,Engineering,Research & Development,Female,Asian,30,11/14/2015,"$77,442 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E02857,Valentina Davis,Analyst,Sales,Speciality Products,Female,Caucasian,33,4/13/2014,"$46,878 ",0.0,United States,Miami,,25.7823843,-80.3118592
E02857,Mason Jimenez,Senior Manager,Finance,Speciality Products,Male,Latino,44,8/8/2019,"$130,133 ",0.15,United States,Austin,5/18/2022,30.3076576,-97.9205502
E02861,Daniel Perry,Enterprise Architect,IT,Research & Development,Male,Caucasian,62,4/15/2001,"$80,921 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E02862,Peyton Huang,Senior Manager,IT,Manufacturing,Female,Asian,25,7/2/2021,"$125,633 ",0.11,China,Beijing,,39.9384171,116.0678242
E02872,Liam Jung,Manager,Finance,Corporate,Male,Asian,39,1/14/2010,"$103,504 ",0.07,China,Chengdu,,30.6584246,103.9107386
E02875,Madeline Shin,Computer Systems Manager,IT,Speciality Products,Female,Asian,48,1/9/2007,"$74,546 ",0.09,United States,Seattle,,47.606209,-122.332069
E02877,Mila Allen,Controls Engineer,Engineering,Corporate,Female,Caucasian,56,10/14/2015,"$76,272 ",0.0,United States,Miami,10/22/2021,25.7823843,-80.3118592
E02881,Leilani Sharma,Senior Analyst,Accounting,Manufacturing,Female,Asian,43,1/23/2014,"$92,940 ",0.0,China,Chengdu,,30.6584246,103.9107386
E02884,Axel Johnson,Director,Human Resources,Corporate,Male,Caucasian,60,4/14/2015,"$155,788 ",0.17,United States,Seattle,,47.606209,-122.332069
E02888,Elijah Ramos,Senior Manager,IT,Speciality Products,Male,Latino,33,12/24/2012,"$132,544 ",0.1,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E02889,Mia Herrera,Director,Marketing,Research & Development,Female,Latino,43,10/16/2014,"$171,360 ",0.23,Brazil,Manaus,,-3.0446589,-60.0495051
E02895,Mila Soto,Director,Finance,Research & Development,Female,Latino,65,10/7/2008,"$170,221 ",0.15,Brazil,Manaus,,-3.0446589,-60.0495051
E02899,Joshua Cortez,Senior Manager,Finance,Corporate,Male,Latino,44,8/11/2007,"$126,277 ",0.13,Brazil,Manaus,,-3.0446589,-60.0495051
E02900,Elena Richardson,Manager,Accounting,Manufacturing,Female,Caucasian,34,10/3/2014,"$103,707 ",0.09,United States,Columbus,,39.9828348,-83.1556352
E02903,Robert Vazquez,System Administrator,IT,Corporate,Male,Latino,40,9/26/2021,"$87,770 ",0.0,United States,Austin,,30.3076576,-97.9205502
E02907,Jose Singh,Senior Manager,Finance,Speciality Products,Male,Asian,44,4/6/2010,"$142,878 ",0.12,United States,Columbus,,39.9828348,-83.1556352
E02914,Maria Wilson,System Administrator,Engineering,Research & Development,Female,Caucasian,51,6/14/1996,"$200,246 ",0.34,United States,Columbus,,39.9828348,-83.1556352
E02917,Everett Morales,Solutions Architect,IT,Speciality Products,Male,Latino,57,7/10/2014,"$66,649 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E02920,Willow Woods,System Administrator,Human Resources,Speciality Products,Female,Caucasian,28,7/25/2021,"$231,850 ",0.39,United States,Miami,,25.7823843,-80.3118592
E02923,Ethan Tang,Senior Analyst,Accounting,Speciality Products,Male,Asian,54,5/4/2016,"$93,668 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E02938,John Trinh,Director,Marketing,Corporate,Male,Asian,49,6/26/2014,"$153,961 ",0.25,China,Shanghai,,31.2239286,121.147112
E02938,Jace Washington,Manager,Accounting,Research & Development,Male,Caucasian,44,2/9/2002,"$117,545 ",0.06,United States,Phoenix,,33.6049778,-112.4546902
E02939,Julian Fong,Quality Engineer,Engineering,Speciality Products,Male,Asian,61,11/22/2002,"$80,950 ",0.0,China,Chongqing,,29.5548108,106.3837459
E02942,Daniel Richardson,Director,Engineering,Speciality Products,Male,Caucasian,30,5/20/2018,"$184,368 ",0.29,United States,Austin,,30.3076576,-97.9205502
E02943,Bella Lopez,Senior Analyst,Marketing,Corporate,Female,Latino,32,11/12/2013,"$88,895 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E02944,Joshua Fong,System Administrator,Engineering,Speciality Products,Male,Asian,47,6/11/2012,"$222,941 ",0.39,China,Beijing,,39.9384171,116.0678242
E02960,Nova Hill,Senior Analyst,Accounting,Manufacturing,Female,Caucasian,56,3/10/2018,"$90,040 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E02965,Andrew Do,Senior Manager,Finance,Research & Development,Male,Asian,43,4/17/2021,"$146,140 ",0.15,United States,Seattle,,47.606209,-122.332069
E02966,William Foster,Field Engineer,Engineering,Manufacturing,Male,Caucasian,58,5/23/2002,"$76,354 ",0.0,United States,Phoenix,9/26/2021,33.6049778,-112.4546902
E02968,Caroline Santos,Analyst II,Finance,Research & Development,Female,Latino,25,7/12/2020,"$56,565 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E02971,Mia Wu,Enterprise Architect,IT,Corporate,Female,Asian,45,8/25/2013,"$99,169 ",0.0,China,Beijing,,39.9384171,116.0678242
E02977,Nicholas Song,Analyst II,Marketing,Manufacturing,Male,Asian,52,5/23/1999,"$68,807 ",0.0,China,Chengdu,11/30/2015,30.6584246,103.9107386
E02980,Hailey Shin,Director,Human Resources,Corporate,Female,Asian,57,10/24/2016,"$176,324 ",0.23,China,Shanghai,,31.2239286,121.147112
E02984,Jack Mai,Senior Analyst,Marketing,Corporate,Male,Asian,45,9/22/2007,"$92,293 ",0.0,China,Chengdu,,30.6584246,103.9107386
E02987,Mateo Harris,Manager,IT,Corporate,Male,Caucasian,30,8/5/2017,"$119,906 ",0.05,United States,Columbus,,39.9828348,-83.1556352
E02992,Paisley Sanders,Senior Manager,Marketing,Speciality Products,Female,Caucasian,55,3/27/2001,"$157,812 ",0.11,United States,Miami,,25.7823843,-80.3118592
E03000,Hailey Hong,Account Representative,Sales,Research & Development,Female,Asian,33,1/22/2021,"$56,405 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03007,Isaac Joseph,Analyst,Sales,Manufacturing,Male,Caucasian,54,9/24/1998,"$58,006 ",0.0,United States,Seattle,,47.606209,-122.332069
E03018,Autumn Reed,Development Engineer,Engineering,Corporate,Female,Caucasian,37,9/17/2017,"$70,770 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03025,Lucy Alexander,Director,Engineering,Manufacturing,Female,Caucasian,45,10/29/2014,"$189,420 ",0.2,United States,Seattle,,47.606209,-122.332069
E03027,Elijah Watson,Senior Manager,Sales,Manufacturing,Male,Caucasian,29,3/16/2017,"$151,413 ",0.15,United States,Seattle,,47.606209,-122.332069
E03042,Ava Nelson,Systems Analyst,IT,Manufacturing,Female,Caucasian,63,4/1/1992,"$53,809 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03045,Andrew Huynh,Business Partner,Human Resources,Speciality Products,Male,Asian,57,4/28/1997,"$54,051 ",0.0,United States,Miami,10/11/1998,25.7823843,-80.3118592
E03047,Gabriella Gupta,Senior Account Representative,Sales,Corporate,Female,Asian,41,2/15/2005,"$95,372 ",0.0,China,Shanghai,,31.2239286,121.147112
E03055,Austin Rojas,System Administrator,Finance,Corporate,Male,Latino,29,12/5/2018,"$199,504 ",0.3,United States,Austin,,30.3076576,-97.9205502
E03058,Angel Xiong,System Administrator,IT,Research & Development,Male,Asian,35,6/11/2015,"$234,723 ",0.36,China,Shanghai,,31.2239286,121.147112
E03058,Robert Wright,Technical Architect,IT,Manufacturing,Male,Caucasian,30,6/14/2015,"$67,489 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03059,Hailey Dang,Manager,Marketing,Manufacturing,Female,Asian,64,9/21/2019,"$108,780 ",0.06,China,Shanghai,,31.2239286,121.147112
E03061,Vivian Lewis,Manager,Marketing,Manufacturing,Female,Caucasian,65,9/7/2011,"$104,903 ",0.1,United States,Columbus,,39.9828348,-83.1556352
E03064,Lincoln Fong,Analyst II,Sales,Speciality Products,Male,Asian,31,2/17/2020,"$67,171 ",0.0,China,Chongqing,5/1/2021,29.5548108,106.3837459
E03065,Ezra Ortiz,Quality Engineer,Engineering,Research & Development,Male,Latino,41,1/21/2012,"$94,658 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03081,Ayla Brown,Senior Manager,Sales,Manufacturing,Female,Caucasian,49,4/15/2013,"$128,303 ",0.15,United States,Phoenix,,33.6049778,-112.4546902
E03090,Penelope Choi,Technical Architect,IT,Speciality Products,Female,Asian,49,9/10/2010,"$72,826 ",0.0,China,Beijing,,39.9384171,116.0678242
E03094,Wesley Young,Senior Analyst,Marketing,Speciality Products,Male,Caucasian,33,9/18/2016,"$98,427 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03096,Kennedy Zhang,Director,Finance,Research & Development,Female,Asian,63,10/27/2000,"$155,320 ",0.17,China,Chongqing,,29.5548108,106.3837459
E03097,Brooks Stewart,HRIS Analyst,Human Resources,Manufacturing,Male,Black,45,12/19/2015,"$51,983 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03102,Cooper Valdez,Manager,Sales,Corporate,Male,Latino,50,4/25/2012,"$113,269 ",0.09,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03106,Xavier Davis,System Administrator,Finance,Corporate,Male,Caucasian,36,1/17/2009,"$238,236 ",0.31,United States,Seattle,,47.606209,-122.332069
E03113,Willow Chen,Manager,Accounting,Corporate,Female,Asian,50,9/3/2012,"$102,033 ",0.08,United States,Austin,,30.3076576,-97.9205502
E03114,Jameson Juarez,Development Engineer,Engineering,Speciality Products,Male,Latino,62,10/9/1994,"$98,230 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03124,Caleb Nelson,Director,Marketing,Corporate,Male,Caucasian,33,6/12/2017,"$164,396 ",0.29,United States,Columbus,,39.9828348,-83.1556352
E03131,Ezekiel Reed,Senior Manager,IT,Manufacturing,Male,Caucasian,37,2/25/2014,"$128,984 ",0.12,United States,Miami,5/1/2021,25.7823843,-80.3118592
E03149,Layla Collins,IT Systems Architect,IT,Speciality Products,Female,Caucasian,26,3/11/2021,"$74,170 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03159,Claire Romero,System Administrator,Marketing,Manufacturing,Female,Latino,37,7/21/2011,"$219,474 ",0.36,Brazil,Manaus,,-3.0446589,-60.0495051
E03160,Carter Ortiz,Quality Engineer,Engineering,Speciality Products,Male,Latino,54,4/29/2012,"$96,441 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03166,Austin Edwards,IT Coordinator,IT,Manufacturing,Male,Black,42,9/24/2006,"$52,733 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03167,Luke Zheng,Director,Human Resources,Speciality Products,Male,Asian,39,11/28/2006,"$161,690 ",0.29,China,Beijing,,39.9384171,116.0678242
E03168,Nora Le,Senior Manager,IT,Manufacturing,Female,Asian,53,4/12/1997,"$154,388 ",0.1,United States,Seattle,,47.606209,-122.332069
E03170,Autumn Thao,Account Representative,Sales,Manufacturing,Female,Asian,63,9/26/2017,"$72,340 ",0.0,United States,Phoenix,4/3/2019,33.6049778,-112.4546902
E03181,Greyson Dang,Development Engineer,Engineering,Manufacturing,Male,Asian,60,5/11/2009,"$62,239 ",0.0,China,Beijing,,39.9384171,116.0678242
E03189,Asher Jackson,Senior Manager,Sales,Speciality Products,Male,Caucasian,50,3/25/2003,"$123,405 ",0.13,United States,Columbus,,39.9828348,-83.1556352
E03220,Alexander Gonzales,Manager,Accounting,Research & Development,Male,Latino,34,6/4/2018,"$128,329 ",0.08,United States,Phoenix,,33.6049778,-112.4546902
E03223,Ethan Joseph,IT Coordinator,IT,Research & Development,Male,Caucasian,45,5/28/2018,"$49,219 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03226,Angel Stewart,System Administrator,Finance,Corporate,Male,Caucasian,28,6/22/2019,"$250,767 ",0.38,United States,Seattle,,47.606209,-122.332069
E03227,Eli Richardson,IT Coordinator,IT,Speciality Products,Male,Caucasian,38,4/19/2015,"$48,762 ",0.0,United States,Seattle,,47.606209,-122.332069
E03240,Aiden Silva,System Administrator,IT,Research & Development,Male,Latino,42,11/29/2010,"$186,725 ",0.32,Brazil,Manaus,,-3.0446589,-60.0495051
E03247,Aaliyah Mai,System Administrator,IT,Speciality Products,Female,Asian,57,11/11/2016,"$246,589 ",0.33,United States,Phoenix,3/26/2017,33.6049778,-112.4546902
E03247,Caroline Jenkins,Analyst,Finance,Research & Development,Female,Caucasian,27,5/6/2018,"$49,011 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03248,Lyla Stewart,Senior Manager,IT,Speciality Products,Female,Caucasian,43,3/27/2015,"$120,321 ",0.12,United States,Austin,,30.3076576,-97.9205502
E03251,Ruby Medina,Director,Sales,Manufacturing,Female,Latino,50,12/18/2018,"$155,351 ",0.2,United States,Seattle,,47.606209,-122.332069
E03252,James Bui,Manager,Finance,Manufacturing,Male,Asian,64,7/20/1998,"$122,753 ",0.09,China,Chongqing,,29.5548108,106.3837459
E03255,Jose Brown,System Administrator,IT,Speciality Products,Male,Caucasian,43,4/7/2016,"$67,976 ",0.0,United States,Seattle,,47.606209,-122.332069
E03262,Logan Mitchell,Analyst II,Marketing,Manufacturing,Male,Caucasian,65,8/20/2005,"$59,833 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03268,Emilia Rivera,Test Engineer,Engineering,Research & Development,Female,Latino,42,11/23/2017,"$96,023 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03268,Everly Coleman,System Administrator,IT,Corporate,Female,Caucasian,48,2/18/2015,"$194,871 ",0.35,United States,Columbus,,39.9828348,-83.1556352
E03269,Charlotte Chu,Network Engineer,IT,Manufacturing,Female,Asian,50,1/23/2001,"$97,537 ",0.0,China,Chengdu,,30.6584246,103.9107386
E03273,Daniel Shah,Analyst II,Sales,Research & Development,Male,Asian,41,6/4/2010,"$72,425 ",0.0,China,Beijing,,39.9384171,116.0678242
E03277,Caroline Hu,Senior Manager,Marketing,Speciality Products,Female,Asian,31,8/18/2019,"$126,353 ",0.12,China,Shanghai,,31.2239286,121.147112
E03278,Nevaeh James,Solutions Architect,IT,Speciality Products,Female,Caucasian,45,11/3/2017,"$66,660 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03278,Nicholas Wong,Director,Sales,Research & Development,Male,Asian,27,11/7/2019,"$174,607 ",0.29,United States,Columbus,,39.9828348,-83.1556352
E03289,Christopher Lam,System Administrator,Accounting,Manufacturing,Male,Asian,64,3/29/2013,"$252,325 ",0.4,United States,Columbus,,39.9828348,-83.1556352
E03292,Cora Evans,Computer Systems Manager,IT,Speciality Products,Female,Black,45,3/26/2018,"$86,478 ",0.06,United States,Austin,,30.3076576,-97.9205502
E03296,Eloise Trinh,Solutions Architect,IT,Speciality Products,Female,Asian,39,4/22/2020,"$90,535 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03300,Maria Chin,Analyst,Marketing,Manufacturing,Female,Asian,65,9/26/2013,"$50,341 ",0.0,China,Beijing,,39.9384171,116.0678242
E03305,Cooper Jiang,Analyst II,Accounting,Corporate,Male,Asian,49,7/25/2019,"$50,883 ",0.0,China,Chongqing,3/2/2021,29.5548108,106.3837459
E03305,Hannah King,Manager,Accounting,Speciality Products,Female,Caucasian,31,10/7/2014,"$114,911 ",0.07,United States,Chicago,,41.8336152,-87.8967698
E03310,Dylan Campbell,Director,Engineering,Speciality Products,Male,Caucasian,45,11/29/2010,"$153,767 ",0.27,United States,Phoenix,,33.6049778,-112.4546902
E03325,Robert Edwards,HRIS Analyst,Human Resources,Corporate,Male,Caucasian,62,10/11/2004,"$50,825 ",0.0,United States,Seattle,,47.606209,-122.332069
E03327,Julia Luong,Senior Manager,Accounting,Research & Development,Female,Asian,55,6/20/2006,"$142,628 ",0.12,China,Chongqing,,29.5548108,106.3837459
E03328,Lucy Johnson,Manager,IT,Research & Development,Female,Caucasian,57,4/27/2020,"$103,058 ",0.07,United States,Columbus,,39.9828348,-83.1556352
E03332,Ruby Sun,Cloud Infrastructure Architect,IT,Manufacturing,Female,Asian,50,9/6/2021,"$83,418 ",0.0,China,Shanghai,,31.2239286,121.147112
E03343,Carson Lu,Engineering Manager,Engineering,Speciality Products,Male,Asian,64,12/4/1996,"$99,354 ",0.12,China,Beijing,,39.9384171,116.0678242
E03344,Camila Rogers,Controls Engineer,Engineering,Speciality Products,Female,Caucasian,27,10/21/2021,"$109,851 ",0.0,United States,Seattle,,47.606209,-122.332069
E03347,Rylee Dinh,Development Engineer,Engineering,Speciality Products,Female,Asian,35,2/10/2017,"$60,132 ",0.0,China,Chongqing,,29.5548108,106.3837459
E03349,Dylan Chin,Director,Finance,Corporate,Male,Asian,60,6/5/2017,"$158,898 ",0.18,United States,Miami,,25.7823843,-80.3118592
E03349,Adam He,Director,Accounting,Speciality Products,Male,Asian,35,8/16/2017,"$181,356 ",0.23,China,Beijing,,39.9384171,116.0678242
E03349,Anna Mehta,Cloud Infrastructure Architect,IT,Speciality Products,Female,Asian,32,1/5/2020,"$78,844 ",0.0,United States,Seattle,,47.606209,-122.332069
E03354,Silas Estrada,IT Systems Architect,IT,Corporate,Male,Latino,49,6/24/2016,"$68,426 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E03354,Austin Brown,Director,Marketing,Research & Development,Male,Caucasian,48,8/8/2007,"$194,723 ",0.25,United States,Phoenix,,33.6049778,-112.4546902
E03359,Autumn Ortiz,Field Engineer,Engineering,Research & Development,Female,Latino,30,12/17/2017,"$87,744 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03362,Lily Henderson,HRIS Analyst,Human Resources,Manufacturing,Female,Caucasian,61,5/20/2011,"$64,937 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03364,Audrey Lee,Development Engineer,Engineering,Speciality Products,Female,Asian,51,2/11/2017,"$87,036 ",0.0,China,Chongqing,,29.5548108,106.3837459
E03370,Ian Cortez,Analyst II,Marketing,Research & Development,Male,Latino,61,4/30/2008,"$69,352 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E03371,Jack Alexander,System Administrator,IT,Manufacturing,Male,Caucasian,56,5/29/2006,"$228,822 ",0.36,United States,Miami,,25.7823843,-80.3118592
E03379,Landon Kim,Manager,Human Resources,Speciality Products,Male,Asian,50,3/15/2012,"$117,226 ",0.08,United States,Phoenix,,33.6049778,-112.4546902
E03383,Lincoln Hall,Director,Accounting,Speciality Products,Male,Caucasian,26,7/28/2020,"$180,664 ",0.27,United States,Chicago,,41.8336152,-87.8967698
E03393,Henry Figueroa,Senior Manager,Finance,Manufacturing,Male,Latino,46,7/19/2010,"$134,881 ",0.15,Brazil,Manaus,,-3.0446589,-60.0495051
E03394,Joseph Ly,System Administrator,Marketing,Speciality Products,Male,Asian,40,2/28/2009,"$242,919 ",0.31,China,Chongqing,,29.5548108,106.3837459
E03402,Isaac Liu,Field Engineer,Engineering,Manufacturing,Male,Asian,60,10/13/1992,"$88,213 ",0.0,China,Chongqing,,29.5548108,106.3837459
E03404,Everleigh Nunez,Field Engineer,Engineering,Speciality Products,Female,Latino,42,2/5/2021,"$65,507 ",0.0,Brazil,Manaus,,-3.0446589,-60.0495051
E03412,Joshua Martin,Senior Manager,Human Resources,Research & Development,Male,Black,42,10/20/2003,"$135,558 ",0.14,United States,Phoenix,,33.6049778,-112.4546902
E03417,Benjamin Moua,Computer Systems Manager,IT,Manufacturing,Male,Asian,40,7/2/2007,"$93,971 ",0.08,China,Chongqing,,29.5548108,106.3837459
E03419,Jade Yi,Account Representative,Sales,Speciality Products,Female,Asian,47,7/10/2015,"$63,880 ",0.0,China,Chongqing,,29.5548108,106.3837459
E03423,Santiago f Gonzalez,Manager,Sales,Research & Development,Male,Latino,36,7/26/2012,"$105,891 ",0.07,United States,Seattle,,47.606209,-122.332069
E03429,Ian Wu,Senior Analyst,Marketing,Manufacturing,Male,Asian,51,4/14/2012,"$82,300 ",0.0,China,Chengdu,,30.6584246,103.9107386
